date,temperature,humidite,pression,vent,precipitations,mois,annee,saison
2023-11-13,27.7,25.3,1010.5,20.8,0.0,11,2023,Saison sèche
2023-11-14,28.4,27.9,1013.9,17.2,0.0,11,2023,Saison sèche
2023-11-15,25.8,22.1,1013.0,17.3,0.0,11,2023,Saison sèche
2023-11-16,19.8,42.0,1010.9,11.9,6.4,11,2023,Saison sèche
2023-11-17,24.8,32.9,1013.0,23.5,4.5,11,2023,Saison sèche
2023-11-18,29.4,13.2,1011.8,22.3,0.0,11,2023,Saison sèche
2023-11-19,20.6,26.3,1012.1,29.4,0.0,11,2023,Saison sèche
2023-11-20,30.9,22.0,1008.9,20.0,0.0,11,2023,Saison sèche
2023-11-21,23.5,37.4,1009.3,13.3,0.0,11,2023,Saison sèche
2023-11-22,24.5,49.9,1011.5,16.4,0.0,11,2023,Saison sèche
2023-11-23,25.4,30.3,1009.4,30.4,0.0,11,2023,Saison sèche
2023-11-24,23.4,35.3,1011.0,23.4,0.0,11,2023,Saison sèche
2023-11-25,26.7,21.5,1009.8,18.8,0.0,11,2023,Saison sèche
2023-11-26,24.7,25.1,1007.7,14.6,0.0,11,2023,Saison sèche
2023-11-27,27.6,32.7,1012.9,31.1,0.0,11,2023,Saison sèche
2023-11-28,23.5,44.6,1015.5,22.1,0.0,11,2023,Saison sèche
2023-11-29,24.6,19.7,1013.2,22.4,0.0,11,2023,Saison sèche
2023-11-30,25.5,18.3,1008.1,23.2,0.0,11,2023,Saison sèche
2023-12-01,25.1,23.2,1015.5,18.5,0.0,12,2023,Saison sèche
2023-12-02,20.2,24.5,1012.4,25.8,0.0,12,2023,Saison sèche
2023-12-03,20.9,35.9,1016.5,21.8,0.0,12,2023,Saison sèche
2023-12-04,25.9,16.5,1014.7,27.2,0.0,12,2023,Saison sèche
2023-12-05,25.0,24.9,1006.7,18.8,0.0,12,2023,Saison sèche
2023-12-06,21.2,17.2,1012.8,19.9,0.0,12,2023,Saison sèche
2023-12-07,20.7,16.5,1011.2,27.6,0.0,12,2023,Saison sèche
2023-12-08,21.2,20.9,1011.7,23.7,0.0,12,2023,Saison sèche
2023-12-09,23.9,10.0,1014.6,29.2,0.0,12,2023,Saison sèche
2023-12-10,20.2,17.2,1011.7,18.2,0.0,12,2023,Saison sèche
2023-12-11,23.4,10.0,1010.4,29.7,0.0,12,2023,Saison sèche
2023-12-12,20.5,34.9,1013.3,13.0,0.0,12,2023,Saison sèche
2023-12-13,24.4,24.1,1011.7,23.2,0.0,12,2023,Saison sèche
2023-12-14,24.0,30.7,1015.0,24.0,0.0,12,2023,Saison sèche
2023-12-15,19.4,21.2,1018.5,25.6,0.0,12,2023,Saison sèche
2023-12-16,28.7,36.2,1013.1,23.5,0.0,12,2023,Saison sèche
2023-12-17,22.7,11.1,1012.6,28.1,0.0,12,2023,Saison sèche
2023-12-18,21.3,28.3,1014.3,17.5,0.0,12,2023,Saison sèche
2023-12-19,21.7,16.9,1011.0,15.6,0.0,12,2023,Saison sèche
2023-12-20,20.6,36.4,1010.8,22.6,0.0,12,2023,Saison sèche
2023-12-21,21.5,34.4,1015.2,26.3,0.0,12,2023,Saison sèche
2023-12-22,23.6,23.2,1010.2,31.7,0.0,12,2023,Saison sèche
2023-12-23,20.9,30.3,1014.7,19.2,0.0,12,2023,Saison sèche
2023-12-24,25.4,31.1,1016.1,19.7,0.0,12,2023,Saison sèche
2023-12-25,19.6,21.0,1013.0,22.3,0.0,12,2023,Saison sèche
2023-12-26,21.8,10.0,1013.5,31.9,0.0,12,2023,Saison sèche
2023-12-27,24.0,29.9,1013.7,24.0,0.0,12,2023,Saison sèche
2023-12-28,25.1,28.2,1012.0,18.0,0.0,12,2023,Saison sèche
2023-12-29,22.2,27.5,1012.0,23.6,0.0,12,2023,Saison sèche
2023-12-30,23.9,31.7,1015.2,22.4,0.0,12,2023,Saison sèche
2023-12-31,19.5,22.2,1012.7,12.8,0.0,12,2023,Saison sèche
2024-01-01,25.5,26.1,1013.8,28.8,0.0,1,2024,Saison sèche
2024-01-02,20.4,29.6,1012.8,21.1,0.0,1,2024,Saison sèche
2024-01-03,20.1,38.3,1012.2,25.5,0.0,1,2024,Saison sèche
2024-01-04,17.3,34.4,1015.1,22.5,0.0,1,2024,Saison sèche
2024-01-05,21.4,28.2,1017.6,13.2,0.0,1,2024,Saison sèche
2024-01-06,24.0,17.7,1013.0,20.8,0.0,1,2024,Saison sèche
2024-01-07,20.9,24.9,1010.7,27.1,0.0,1,2024,Saison sèche
2024-01-08,17.5,29.3,1012.3,16.1,0.0,1,2024,Saison sèche
2024-01-09,22.5,12.5,1013.1,14.9,0.0,1,2024,Saison sèche
2024-01-10,23.2,17.6,1012.1,23.5,0.0,1,2024,Saison sèche
2024-01-11,20.1,24.5,1010.0,25.2,0.0,1,2024,Saison sèche
2024-01-12,26.4,47.3,1013.2,25.9,0.0,1,2024,Saison sèche
2024-01-13,17.5,37.0,1014.6,19.6,0.0,1,2024,Saison sèche
2024-01-14,25.1,23.0,1012.1,24.4,0.0,1,2024,Saison sèche
2024-01-15,19.3,33.2,1010.9,16.7,0.0,1,2024,Saison sèche
2024-01-16,19.7,31.1,1011.8,15.3,0.0,1,2024,Saison sèche
2024-01-17,20.5,24.7,1010.6,16.2,0.0,1,2024,Saison sèche
2024-01-18,27.3,18.1,1012.4,20.2,0.0,1,2024,Saison sèche
2024-01-19,20.9,30.0,1014.9,20.5,0.0,1,2024,Saison sèche
2024-01-20,18.9,35.2,1012.8,30.7,0.0,1,2024,Saison sèche
2024-01-21,16.4,26.6,1016.8,20.2,0.0,1,2024,Saison sèche
2024-01-22,21.4,27.4,1011.9,20.4,0.0,1,2024,Saison sèche
2024-01-23,21.2,20.0,1015.5,24.3,0.0,1,2024,Saison sèche
2024-01-24,22.6,31.5,1012.5,18.1,0.0,1,2024,Saison sèche
2024-01-25,20.5,25.0,1010.9,19.5,0.0,1,2024,Saison sèche
2024-01-26,20.7,42.0,1007.5,21.1,0.0,1,2024,Saison sèche
2024-01-27,26.3,26.0,1014.5,22.5,0.0,1,2024,Saison sèche
2024-01-28,20.3,10.0,1013.4,18.1,0.0,1,2024,Saison sèche
2024-01-29,20.0,21.0,1016.5,34.0,0.0,1,2024,Saison sèche
2024-01-30,22.5,21.3,1010.6,24.3,0.0,1,2024,Saison sèche
2024-01-31,26.5,23.0,1008.2,25.4,0.0,1,2024,Saison sèche
2024-02-01,25.3,12.3,1013.0,24.3,0.0,2,2024,Saison sèche
2024-02-02,22.6,18.7,1014.6,20.0,0.0,2,2024,Saison sèche
2024-02-03,19.1,10.0,1015.1,25.1,0.0,2,2024,Saison sèche
2024-02-04,23.0,21.5,1011.5,16.6,0.0,2,2024,Saison sèche
2024-02-05,21.7,10.0,1011.1,20.4,0.0,2,2024,Saison sèche
2024-02-06,24.3,24.7,1014.2,28.7,0.0,2,2024,Saison sèche
2024-02-07,25.4,28.8,1012.6,17.1,0.0,2,2024,Saison sèche
2024-02-08,24.7,38.4,1013.3,31.6,0.0,2,2024,Saison sèche
2024-02-09,19.0,15.8,1014.3,23.3,0.0,2,2024,Saison sèche
2024-02-10,26.1,24.9,1010.9,20.9,0.0,2,2024,Saison sèche
2024-02-11,19.0,16.0,1014.5,26.4,0.0,2,2024,Saison sèche
2024-02-12,23.7,11.2,1011.9,15.9,0.0,2,2024,Saison sèche
2024-02-13,25.7,20.3,1010.4,22.1,0.0,2,2024,Saison sèche
2024-02-14,21.2,36.9,1011.1,15.0,0.0,2,2024,Saison sèche
2024-02-15,17.4,24.8,1011.5,14.9,0.0,2,2024,Saison sèche
2024-02-16,25.8,30.3,1012.5,28.8,0.0,2,2024,Saison sèche
2024-02-17,24.5,18.4,1010.5,26.1,0.0,2,2024,Saison sèche
2024-02-18,23.8,26.4,1010.9,25.0,0.0,2,2024,Saison sèche
2024-02-19,20.9,24.2,1015.5,18.7,0.0,2,2024,Saison sèche
2024-02-20,18.9,16.6,1014.6,23.3,0.0,2,2024,Saison sèche
2024-02-21,22.5,20.9,1013.6,17.8,0.0,2,2024,Saison sèche
2024-02-22,23.6,19.1,1010.8,18.8,0.0,2,2024,Saison sèche
2024-02-23,21.9,24.6,1013.1,3.6,0.0,2,2024,Saison sèche
2024-02-24,20.8,21.9,1015.6,16.6,0.0,2,2024,Saison sèche
2024-02-25,23.2,37.0,1010.0,24.0,0.0,2,2024,Saison sèche
2024-02-26,20.8,21.0,1011.0,18.3,0.0,2,2024,Saison sèche
2024-02-27,29.6,31.8,1014.8,24.5,0.0,2,2024,Saison sèche
2024-02-28,18.8,28.2,1014.7,17.7,0.0,2,2024,Saison sèche
2024-02-29,25.2,30.6,1016.3,19.9,0.0,2,2024,Saison sèche
2024-03-01,22.3,22.1,1014.4,8.9,0.0,3,2024,Saison sèche
2024-03-02,19.8,25.7,1010.6,18.0,0.0,3,2024,Saison sèche
2024-03-03,27.4,20.6,1007.8,28.2,0.0,3,2024,Saison sèche
2024-03-04,22.5,16.5,1013.7,16.1,0.0,3,2024,Saison sèche
2024-03-05,24.8,28.9,1013.7,16.3,0.0,3,2024,Saison sèche
2024-03-06,28.8,10.0,1013.0,13.8,0.0,3,2024,Saison sèche
2024-03-07,28.4,26.1,1010.2,21.3,0.0,3,2024,Saison sèche
2024-03-08,27.2,30.1,1009.4,15.6,0.0,3,2024,Saison sèche
2024-03-09,25.0,24.7,1013.0,7.9,0.0,3,2024,Saison sèche
2024-03-10,25.8,22.7,1009.8,14.3,0.0,3,2024,Saison sèche
2024-03-11,24.5,10.0,1010.1,13.6,0.0,3,2024,Saison sèche
2024-03-12,26.3,18.6,1011.1,25.7,0.0,3,2024,Saison sèche
2024-03-13,27.5,32.2,1010.5,20.7,0.0,3,2024,Saison sèche
2024-03-14,24.4,23.4,1012.3,15.0,0.0,3,2024,Saison sèche
2024-03-15,28.7,23.7,1012.7,25.3,0.0,3,2024,Saison sèche
2024-03-16,27.6,13.7,1012.4,22.3,0.0,3,2024,Saison sèche
2024-03-17,27.2,16.1,1010.2,23.0,0.0,3,2024,Saison sèche
2024-03-18,23.1,22.6,1014.7,17.8,0.0,3,2024,Saison sèche
2024-03-19,23.2,18.0,1012.2,11.3,0.0,3,2024,Saison sèche
2024-03-20,24.4,27.7,1014.1,21.3,0.0,3,2024,Saison sèche
2024-03-21,23.2,34.4,1010.9,11.8,0.0,3,2024,Saison sèche
2024-03-22,24.6,36.5,1011.8,18.1,0.0,3,2024,Saison sèche
2024-03-23,29.1,13.5,1008.9,9.9,0.0,3,2024,Saison sèche
2024-03-24,25.9,26.3,1014.6,19.2,0.0,3,2024,Saison sèche
2024-03-25,24.0,25.0,1011.7,9.6,0.0,3,2024,Saison sèche
2024-03-26,31.8,29.2,1011.9,21.1,0.0,3,2024,Saison sèche
2024-03-27,26.8,23.9,1010.2,21.0,0.0,3,2024,Saison sèche
2024-03-28,26.0,18.5,1014.3,19.5,0.0,3,2024,Saison sèche
2024-03-29,26.8,36.1,1011.5,19.6,0.0,3,2024,Saison sèche
2024-03-30,27.0,19.2,1011.6,18.6,0.0,3,2024,Saison sèche
2024-03-31,22.6,43.5,1008.7,11.5,0.0,3,2024,Saison sèche
2024-04-01,31.3,50.7,1007.9,21.0,0.0,4,2024,Saison sèche
2024-04-02,34.5,31.2,1011.4,23.8,0.0,4,2024,Saison sèche
2024-04-03,27.3,48.6,1011.6,21.0,8.7,4,2024,Saison sèche
2024-04-04,30.6,36.8,1009.5,13.3,0.0,4,2024,Saison sèche
2024-04-05,28.3,65.9,1010.4,18.3,0.0,4,2024,Saison sèche
2024-04-06,27.9,54.0,1010.2,14.0,0.0,4,2024,Saison sèche
2024-04-07,28.2,54.5,1007.3,16.4,0.0,4,2024,Saison sèche
2024-04-08,28.4,30.3,1008.3,14.6,0.0,4,2024,Saison sèche
2024-04-09,27.6,40.6,1010.9,26.6,0.0,4,2024,Saison sèche
2024-04-10,29.4,43.6,1010.3,16.0,0.0,4,2024,Saison sèche
2024-04-11,26.6,37.8,1009.1,19.2,0.0,4,2024,Saison sèche
2024-04-12,26.8,47.3,1011.9,23.8,0.0,4,2024,Saison sèche
2024-04-13,27.9,43.2,1010.4,12.3,0.0,4,2024,Saison sèche
2024-04-14,29.6,42.8,1010.4,13.9,0.0,4,2024,Saison sèche
2024-04-15,27.3,42.1,1009.9,15.8,0.0,4,2024,Saison sèche
2024-04-16,32.0,56.7,1008.2,18.3,5.0,4,2024,Saison sèche
2024-04-17,26.4,42.4,1014.0,16.5,0.0,4,2024,Saison sèche
2024-04-18,25.5,38.2,1007.6,13.6,0.0,4,2024,Saison sèche
2024-04-19,33.1,46.2,1007.2,14.8,0.0,4,2024,Saison sèche
2024-04-20,30.2,51.5,1007.7,21.6,0.0,4,2024,Saison sèche
2024-04-21,35.2,37.8,1015.6,16.2,0.0,4,2024,Saison sèche
2024-04-22,26.5,48.2,1007.4,16.8,0.0,4,2024,Saison sèche
2024-04-23,28.4,48.8,1012.3,9.7,0.0,4,2024,Saison sèche
2024-04-24,28.4,53.5,1007.6,12.9,0.0,4,2024,Saison sèche
2024-04-25,23.2,40.6,1012.7,17.4,0.0,4,2024,Saison sèche
2024-04-26,24.6,41.1,1007.0,12.4,0.0,4,2024,Saison sèche
2024-04-27,30.8,44.4,1010.2,16.6,0.0,4,2024,Saison sèche
2024-04-28,28.8,49.5,1009.6,20.7,0.0,4,2024,Saison sèche
2024-04-29,27.3,41.3,1008.6,20.3,0.0,4,2024,Saison sèche
2024-04-30,31.3,54.4,1007.5,24.4,0.0,4,2024,Saison sèche
2024-05-01,28.7,61.1,1009.1,4.6,23.2,5,2024,Saison humide
2024-05-02,30.6,70.9,1008.1,16.2,0.0,5,2024,Saison humide
2024-05-03,34.7,57.7,1004.6,13.4,0.0,5,2024,Saison humide
2024-05-04,27.4,63.6,1009.3,7.3,20.8,5,2024,Saison humide
2024-05-05,33.4,60.1,1005.7,16.9,0.0,5,2024,Saison humide
2024-05-06,30.3,48.9,1011.2,22.5,0.0,5,2024,Saison humide
2024-05-07,31.2,57.0,1007.2,20.2,0.0,5,2024,Saison humide
2024-05-08,29.6,56.3,1010.6,10.1,0.0,5,2024,Saison humide
2024-05-09,35.0,65.2,1007.2,9.4,29.2,5,2024,Saison humide
2024-05-10,28.5,65.8,1008.7,3.4,0.0,5,2024,Saison humide
2024-05-11,30.8,75.1,1009.0,7.8,3.7,5,2024,Saison humide
2024-05-12,31.8,64.6,1010.9,11.9,18.4,5,2024,Saison humide
2024-05-13,29.2,77.7,1009.2,7.8,0.0,5,2024,Saison humide
2024-05-14,30.9,56.0,1008.2,15.6,19.1,5,2024,Saison humide
2024-05-15,31.3,72.0,1007.9,17.2,0.0,5,2024,Saison humide
2024-05-16,30.7,59.6,1007.7,18.7,0.0,5,2024,Saison humide
2024-05-17,36.3,67.8,1003.7,9.2,0.0,5,2024,Saison humide
2024-05-18,26.5,52.4,1002.2,11.3,0.0,5,2024,Saison humide
2024-05-19,26.9,60.7,1007.7,19.5,19.2,5,2024,Saison humide
2024-05-20,30.2,75.9,1005.4,5.0,0.0,5,2024,Saison humide
2024-05-21,30.5,58.5,1005.6,16.7,1.5,5,2024,Saison humide
2024-05-22,33.4,66.3,1007.2,8.5,0.0,5,2024,Saison humide
2024-05-23,28.3,50.6,1007.7,9.6,0.0,5,2024,Saison humide
2024-05-24,31.2,57.7,1008.9,7.0,27.3,5,2024,Saison humide
2024-05-25,27.2,68.0,1006.7,12.5,20.7,5,2024,Saison humide
2024-05-26,31.1,57.1,1010.4,15.4,0.0,5,2024,Saison humide
2024-05-27,25.8,61.2,1008.3,17.7,0.0,5,2024,Saison humide
2024-05-28,29.3,69.1,1007.4,15.9,0.0,5,2024,Saison humide
2024-05-29,26.0,57.9,1009.4,9.4,0.0,5,2024,Saison humide
2024-05-30,28.4,66.8,1008.3,9.6,0.0,5,2024,Saison humide
2024-05-31,31.1,81.1,1010.8,17.8,20.4,5,2024,Saison humide
2024-06-01,27.2,72.6,1006.4,2.6,26.1,6,2024,Saison humide
2024-06-02,33.1,84.6,1009.6,14.1,24.8,6,2024,Saison humide
2024-06-03,28.8,67.8,1005.6,11.2,0.0,6,2024,Saison humide
2024-06-04,32.6,78.1,1009.7,6.1,31.6,6,2024,Saison humide
2024-06-05,32.4,85.1,1009.2,7.3,0.0,6,2024,Saison humide
2024-06-06,32.5,82.7,1008.0,21.2,0.0,6,2024,Saison humide
2024-06-07,30.9,82.8,1004.2,13.7,0.0,6,2024,Saison humide
2024-06-08,31.6,72.1,1004.5,9.7,32.0,6,2024,Saison humide
2024-06-09,34.8,91.3,1007.9,9.2,14.2,6,2024,Saison humide
2024-06-10,31.9,65.8,1009.3,10.1,12.0,6,2024,Saison humide
2024-06-11,34.3,71.9,1007.1,16.4,31.8,6,2024,Saison humide
2024-06-12,28.8,99.0,1010.9,15.6,10.9,6,2024,Saison humide
2024-06-13,31.3,77.1,1006.3,18.3,10.5,6,2024,Saison humide
2024-06-14,32.0,87.0,1010.6,19.6,25.1,6,2024,Saison humide
2024-06-15,25.1,80.4,1007.4,12.7,14.8,6,2024,Saison humide
2024-06-16,34.6,83.1,1008.8,16.7,19.0,6,2024,Saison humide
2024-06-17,33.0,78.7,1007.6,17.0,40.6,6,2024,Saison humide
2024-06-18,38.7,78.6,999.7,18.2,0.0,6,2024,Saison humide
2024-06-19,32.2,74.4,1008.6,4.2,0.0,6,2024,Saison humide
2024-06-20,34.8,83.1,1005.8,7.1,56.6,6,2024,Saison humide
2024-06-21,31.9,79.9,1010.4,1.8,15.3,6,2024,Saison humide
2024-06-22,29.1,85.7,1008.5,14.2,22.8,6,2024,Saison humide
2024-06-23,32.1,95.5,1006.9,15.7,20.8,6,2024,Saison humide
2024-06-24,28.1,73.4,1009.5,15.9,51.9,6,2024,Saison humide
2024-06-25,35.5,70.1,1010.6,7.2,31.2,6,2024,Saison humide
2024-06-26,32.8,88.7,1006.0,5.3,6.1,6,2024,Saison humide
2024-06-27,41.6,83.4,1006.6,6.7,28.3,6,2024,Saison humide
2024-06-28,33.5,89.4,1009.6,13.1,0.0,6,2024,Saison humide
2024-06-29,31.9,91.7,1007.0,11.6,31.8,6,2024,Saison humide
2024-06-30,35.3,69.5,1005.9,16.0,7.7,6,2024,Saison humide
2024-07-01,30.3,86.5,1005.9,10.1,0.0,7,2024,Saison humide
2024-07-02,40.1,84.3,1005.3,17.7,48.8,7,2024,Saison humide
2024-07-03,36.0,54.5,1005.0,16.7,11.7,7,2024,Saison humide
2024-07-04,32.4,62.8,1006.8,23.1,39.1,7,2024,Saison humide
2024-07-05,36.2,86.2,1010.9,13.9,53.0,7,2024,Saison humide
2024-07-06,37.6,74.2,1005.6,12.7,0.0,7,2024,Saison humide
2024-07-07,36.1,84.4,1004.2,21.6,0.0,7,2024,Saison humide
2024-07-08,31.7,99.0,1007.5,7.7,45.6,7,2024,Saison humide
2024-07-09,33.5,84.7,1005.3,9.5,28.9,7,2024,Saison humide
2024-07-10,38.5,91.1,1007.1,20.3,10.8,7,2024,Saison humide
2024-07-11,33.6,76.1,1007.1,11.4,51.8,7,2024,Saison humide
2024-07-12,34.4,83.7,1009.1,13.9,21.3,7,2024,Saison humide
2024-07-13,34.4,76.6,1007.2,11.9,31.0,7,2024,Saison humide
2024-07-14,29.0,80.7,1006.2,13.6,47.7,7,2024,Saison humide
2024-07-15,30.2,73.5,1007.9,15.9,35.1,7,2024,Saison humide
2024-07-16,33.9,70.9,1005.9,9.0,41.4,7,2024,Saison humide
2024-07-17,30.7,74.5,1008.8,13.8,46.2,7,2024,Saison humide
2024-07-18,38.1,79.9,1006.2,7.4,26.4,7,2024,Saison humide
2024-07-19,33.5,76.4,1004.3,7.4,38.8,7,2024,Saison humide
2024-07-20,34.3,80.5,1007.2,18.2,16.5,7,2024,Saison humide
2024-07-21,38.1,81.0,1005.8,5.7,25.0,7,2024,Saison humide
2024-07-22,37.9,75.2,1005.3,16.5,36.5,7,2024,Saison humide
2024-07-23,35.7,77.7,1007.5,17.8,26.0,7,2024,Saison humide
2024-07-24,37.4,59.1,1011.1,3.5,0.0,7,2024,Saison humide
2024-07-25,33.6,86.1,1004.9,13.3,0.0,7,2024,Saison humide
2024-07-26,32.6,80.4,1006.9,12.5,0.0,7,2024,Saison humide
2024-07-27,34.7,85.5,1005.8,7.7,31.2,7,2024,Saison humide
2024-07-28,36.1,70.8,1003.4,9.3,0.0,7,2024,Saison humide
2024-07-29,32.4,83.9,1006.4,12.8,0.0,7,2024,Saison humide
2024-07-30,34.4,79.6,1007.0,14.6,45.0,7,2024,Saison humide
2024-07-31,33.4,67.5,1007.4,7.7,39.5,7,2024,Saison humide
2024-08-01,31.2,80.7,1003.9,14.3,56.7,8,2024,Saison humide
2024-08-02,31.0,73.0,1005.2,15.7,33.0,8,2024,Saison humide
2024-08-03,31.0,90.7,1005.9,1.2,14.7,8,2024,Saison humide
2024-08-04,35.7,75.0,1008.6,19.0,0.0,8,2024,Saison humide
2024-08-05,33.0,90.3,1006.1,9.0,14.1,8,2024,Saison humide
2024-08-06,33.6,65.6,1011.8,5.3,53.2,8,2024,Saison humide
2024-08-07,32.4,77.7,1011.2,5.4,35.7,8,2024,Saison humide
2024-08-08,34.2,70.1,1008.5,8.4,23.6,8,2024,Saison humide
2024-08-09,32.9,73.6,1005.4,15.7,48.7,8,2024,Saison humide
2024-08-10,28.7,86.5,1012.4,9.7,31.0,8,2024,Saison humide
2024-08-11,29.8,75.6,1009.5,7.8,0.0,8,2024,Saison humide
2024-08-12,33.2,82.7,1007.9,14.4,0.0,8,2024,Saison humide
2024-08-13,30.9,88.3,1006.1,17.6,0.0,8,2024,Saison humide
2024-08-14,32.0,69.9,1003.9,6.7,0.0,8,2024,Saison humide
2024-08-15,35.7,74.4,1005.6,4.8,47.7,8,2024,Saison humide
2024-08-16,36.4,83.7,1008.7,20.5,53.9,8,2024,Saison humide
2024-08-17,32.4,67.1,1006.0,12.0,0.0,8,2024,Saison humide
2024-08-18,33.3,93.4,1007.6,17.9,0.0,8,2024,Saison humide
2024-08-19,29.9,72.1,1008.5,12.0,36.6,8,2024,Saison humide
2024-08-20,32.3,95.2,1007.2,17.8,0.0,8,2024,Saison humide
2024-08-21,35.5,79.7,1002.7,12.1,39.4,8,2024,Saison humide
2024-08-22,34.3,64.2,1006.0,14.1,49.8,8,2024,Saison humide
2024-08-23,32.8,81.2,1007.4,7.1,9.7,8,2024,Saison humide
2024-08-24,27.6,81.4,1007.7,8.9,0.0,8,2024,Saison humide
2024-08-25,32.5,82.5,1011.1,1.3,10.5,8,2024,Saison humide
2024-08-26,31.4,76.3,1010.3,3.8,33.3,8,2024,Saison humide
2024-08-27,33.0,76.4,1006.5,17.2,0.0,8,2024,Saison humide
2024-08-28,32.2,71.9,1012.6,14.1,48.4,8,2024,Saison humide
2024-08-29,29.6,92.0,1002.4,8.2,0.0,8,2024,Saison humide
2024-08-30,33.7,76.7,1007.4,7.1,0.0,8,2024,Saison humide
2024-08-31,34.9,90.7,1005.8,15.5,50.9,8,2024,Saison humide
2024-09-01,33.6,61.7,1007.8,16.8,7.1,9,2024,Saison humide
2024-09-02,27.7,57.7,1011.5,17.7,0.0,9,2024,Saison humide
2024-09-03,34.2,50.9,1009.5,8.9,0.0,9,2024,Saison humide
2024-09-04,35.0,53.8,1010.8,12.9,0.0,9,2024,Saison humide
2024-09-05,25.5,58.2,1009.0,6.4,0.0,9,2024,Saison humide
2024-09-06,32.4,58.9,1010.1,6.1,0.0,9,2024,Saison humide
2024-09-07,31.2,61.0,1013.1,5.0,0.0,9,2024,Saison humide
2024-09-08,30.2,66.9,1006.5,8.6,0.0,9,2024,Saison humide
2024-09-09,32.0,66.4,1010.7,19.8,0.0,9,2024,Saison humide
2024-09-10,30.1,67.2,1008.9,14.2,0.0,9,2024,Saison humide
2024-09-11,28.2,60.8,1005.1,16.2,2.5,9,2024,Saison humide
2024-09-12,33.2,62.6,1006.3,18.9,15.9,9,2024,Saison humide
2024-09-13,32.3,61.6,1009.6,11.4,0.0,9,2024,Saison humide
2024-09-14,30.9,67.2,1013.2,5.0,0.0,9,2024,Saison humide
2024-09-15,35.0,55.3,1005.6,15.2,27.8,9,2024,Saison humide
2024-09-16,35.4,65.3,1008.9,14.0,11.7,9,2024,Saison humide
2024-09-17,30.7,56.4,1006.2,10.4,0.0,9,2024,Saison humide
2024-09-18,33.8,64.5,1009.8,12.7,5.8,9,2024,Saison humide
2024-09-19,30.2,61.5,1009.1,13.6,0.0,9,2024,Saison humide
2024-09-20,30.7,57.0,1014.8,16.5,8.8,9,2024,Saison humide
2024-09-21,29.9,59.0,1009.1,2.6,0.0,9,2024,Saison humide
2024-09-22,31.5,58.1,1011.5,4.6,0.0,9,2024,Saison humide
2024-09-23,31.3,67.1,1012.6,8.5,28.6,9,2024,Saison humide
2024-09-24,30.8,57.8,1004.6,10.4,21.3,9,2024,Saison humide
2024-09-25,32.5,57.0,1007.2,18.3,0.0,9,2024,Saison humide
2024-09-26,31.4,71.7,1010.4,5.5,0.0,9,2024,Saison humide
2024-09-27,30.8,56.4,1010.5,12.9,0.0,9,2024,Saison humide
2024-09-28,30.1,72.5,1006.9,15.3,11.8,9,2024,Saison humide
2024-09-29,30.1,69.1,1010.8,11.1,0.0,9,2024,Saison humide
2024-09-30,34.0,50.7,1006.1,13.1,10.0,9,2024,Saison humide
2024-10-01,29.7,39.3,1005.8,9.9,26.0,10,2024,Saison humide
2024-10-02,28.2,42.8,1007.7,2.9,0.0,10,2024,Saison humide
2024-10-03,31.1,54.5,1008.4,6.2,25.2,10,2024,Saison humide
2024-10-04,29.0,28.9,1008.3,11.9,25.5,10,2024,Saison humide
2024-10-05,28.4,47.6,1010.2,15.4,18.4,10,2024,Saison humide
2024-10-06,27.3,45.7,1011.0,13.3,0.0,10,2024,Saison humide
2024-10-07,28.7,39.8,1011.8,5.2,0.0,10,2024,Saison humide
2024-10-08,29.3,35.0,1009.2,9.0,0.0,10,2024,Saison humide
2024-10-09,29.8,44.8,1008.9,5.3,18.6,10,2024,Saison humide
2024-10-10,26.2,50.8,1009.9,10.6,5.1,10,2024,Saison humide
2024-10-11,27.1,46.0,1009.0,15.3,13.5,10,2024,Saison humide
2024-10-12,23.8,29.0,1009.7,8.7,23.2,10,2024,Saison humide
2024-10-13,24.0,30.5,1010.6,12.7,0.0,10,2024,Saison humide
2024-10-14,29.2,55.2,1010.6,7.8,0.0,10,2024,Saison humide
2024-10-15,30.6,45.7,1006.5,10.5,7.7,10,2024,Saison humide
2024-10-16,27.3,35.2,1011.1,8.8,0.0,10,2024,Saison humide
2024-10-17,30.5,41.9,1013.5,14.1,27.0,10,2024,Saison humide
2024-10-18,28.8,44.0,1009.9,10.7,0.0,10,2024,Saison humide
2024-10-19,25.7,36.4,1007.8,22.2,22.1,10,2024,Saison humide
2024-10-20,25.4,50.0,1009.8,13.1,0.0,10,2024,Saison humide
2024-10-21,25.6,46.3,1009.2,8.2,9.2,10,2024,Saison humide
2024-10-22,29.4,50.5,1008.2,7.9,0.0,10,2024,Saison humide
2024-10-23,27.4,47.3,1009.7,14.2,13.8,10,2024,Saison humide
2024-10-24,23.7,51.6,1013.4,14.0,0.0,10,2024,Saison humide
2024-10-25,25.3,44.0,1007.8,15.2,0.0,10,2024,Saison humide
2024-10-26,25.5,46.0,1009.3,12.9,0.0,10,2024,Saison humide
2024-10-27,29.6,44.6,1008.0,23.2,11.3,10,2024,Saison humide
2024-10-28,31.5,59.7,1009.7,13.7,0.0,10,2024,Saison humide
2024-10-29,27.5,46.5,1010.7,14.8,0.0,10,2024,Saison humide
2024-10-30,25.7,40.6,1009.4,17.3,0.0,10,2024,Saison humide
